Year,Month,Date,Flight_Number,Actual_DepTime,Scheduled_DepTime,Actual_ArrTime,Scheduled_ArrTime,AirTime,ArrivalDelay,DepDelay,Origin,Destination,Distance,Delay
2018,1,9,5318,1846,1815,1951,1920,53,31,31,LIT,STL,296,YES
2018,1,9,5445,1615,1130,1623,1135,56,288,285,MAF,ABQ,332,YES
2018,1,9,5242,1852,1830,1942,1925,40,17,22,MAF,AUS,294,YES
2018,1,9,5462,1602,1535,1701,1635,46,26,27,MAF,DAL,319,YES
2018,1,9,5466,1836,1805,1930,1905,46,25,31,MAF,DAL,319,YES
2018,1,9,5550,1956,1945,2056,2045,46,11,11,MAF,DAL,319,NO
2018,1,9,5574,944,915,1046,1015,53,31,29,MAF,DAL,319,YES
2018,1,9,3221,1625,1450,1731,1605,57,86,95,MAF,HOU,441,YES
2018,1,9,3224,1739,1730,1758,1750,123,8,9,MAF,LAS,796,NO
2018,1,9,5522,1905,1850,2010,2000,106,10,15,MCI,ABQ,718,NO
2018,1,9,5592,856,850,950,1000,102,-10,6,MCI,ABQ,718,NO
2018,1,9,5604,1159,1150,1325,1310,69,15,9,MCI,BNA,491,YES
2018,1,9,5170,2130,2115,2300,2235,65,25,15,MCI,BNA,491,YES
2018,1,9,5429,1404,1350,1726,1710,125,16,14,MCI,BWI,967,YES
2018,1,9,5435,1958,1930,2310,2250,118,20,28,MCI,BWI,967,YES
2018,1,9,6378,937,910,1102,1040,71,22,27,MCI,DAL,461,YES
2018,1,9,6401,1251,1235,1415,1405,70,10,16,MCI,DAL,461,NO
2018,1,9,6332,2009,1910,2132,2040,70,52,59,MCI,DAL,461,YES
2018,1,9,6346,1101,1055,1142,1145,84,-3,6,MCI,DEN,533,NO
2018,1,10,6465,1917,1855,1959,1940,88,19,22,MCI,DEN,533,YES
2018,1,10,7392,1502,1440,1540,1525,83,15,22,MCI,DEN,533,YES
2018,1,10,6403,643,630,726,720,83,6,13,MCI,DEN,533,NO
2018,1,10,6497,1038,1010,1259,1230,63,29,28,MCI,IND,451,YES
2018,1,10,576,1920,1850,2140,2110,61,30,30,MCI,IND,451,YES
2018,1,10,1410,1429,1420,1531,1535,168,-4,9,MCI,LAS,1140,NO
2018,1,10,1689,1801,1725,1900,1835,164,25,36,MCI,LAS,1140,YES
2018,1,10,6020,725,655,819,810,162,9,30,MCI,LAS,1140,NO
2018,1,10,113,1751,1720,1938,1905,200,33,31,MCI,LAX,1363,YES
2018,1,10,5629,645,635,822,820,196,2,10,MCI,LAX,1363,NO
2018,1,10,6420,1518,1455,1658,1640,203,18,23,MCI,LAX,1363,YES
2018,1,10,223,1922,1850,2253,2225,135,28,32,MCI,MCO,1072,YES
2018,1,10,996,1252,1245,1625,1625,136,0,7,MCI,MCO,1072,NO
2018,1,10,1721,723,705,1053,1050,134,3,18,MCI,MCO,1072,NO
2018,1,10,4390,2229,2100,2343,2215,60,88,89,MCI,MDW,405,YES
2018,1,10,5732,848,835,1008,955,64,13,13,MCI,MDW,405,NO
2018,1,10,756,1811,1805,1934,1925,62,9,6,MCI,MDW,405,NO
2018,1,10,234,1028,1010,1154,1130,66,24,18,MCI,MDW,405,YES
2018,1,10,415,2014,1935,2143,2055,60,48,39,MCI,MDW,405,YES
2018,1,10,647,1548,1530,1749,1735,228,14,18,MCI,OAK,1489,NO
2018,1,10,829,1130,1120,1232,1225,50,7,10,MCI,OKC,313,NO
2018,1,10,1743,2135,2125,2239,2235,50,4,10,MCI,OKC,313,NO
2018,1,10,1023,1804,1700,1918,1810,47,68,64,MCI,OKC,313,YES
2018,1,10,2505,1309,1230,1455,1425,214,30,39,MCI,PDX,1481,YES
2018,1,10,239,654,640,839,845,151,-6,14,MCI,PHX,1044,NO
2018,1,10,474,1644,1635,1839,1830,160,9,9,MCI,PHX,1044,NO
2018,1,10,1245,2128,2025,2328,2220,162,68,63,MCI,PHX,1044,YES
2018,1,10,560,1108,1045,1255,1240,154,15,23,MCI,PHX,1044,YES
2018,1,10,310,811,755,937,935,187,2,16,MCI,SAN,1333,NO
2018,1,10,375,1518,1430,1704,1640,214,24,48,MCI,SEA,1489,YES
2018,1,10,378,1911,1850,2054,2045,208,9,21,MCI,SMF,1442,NO
2018,1,10,1291,1537,1450,1628,1545,37,43,47,MCI,STL,237,YES
2018,1,10,320,2037,2020,2129,2115,36,14,17,MCI,STL,237,NO
2018,1,10,602,1929,1835,2018,1930,36,48,54,MCI,STL,237,YES
2018,1,10,233,818,805,1145,1135,131,10,13,MCI,TPA,1048,NO
2018,1,10,601,1605,1440,1701,1535,37,86,85,MCI,TUL,223,YES
2018,1,10,735,1102,1030,1152,1125,37,27,32,MCI,TUL,223,YES
2018,1,10,922,1901,1810,1949,1905,36,44,51,MCI,TUL,223,YES
2018,1,10,1184,1331,1245,1528,1455,221,33,46,MCO,ABQ,1552,YES
2018,1,10,1434,2002,1955,2243,2235,148,8,7,MCO,ALB,1073,NO
2018,1,11,1065,1317,1300,1607,1540,149,27,17,MCO,ALB,1073,YES
2018,1,11,1456,1315,1300,1500,1500,149,0,15,MCO,AUS,993,NO
2018,1,11,1723,1057,1030,1347,1305,155,42,27,MCO,BDL,1050,YES
2018,1,11,4642,727,715,757,750,74,7,12,MCO,BHM,478,NO
2018,1,11,4928,1705,1655,1735,1730,78,5,10,MCO,BHM,478,NO
2018,1,11,609,1321,1255,1354,1330,78,24,26,MCO,BHM,478,YES
2018,1,11,821,1022,1015,1116,1115,96,1,7,MCO,BNA,616,NO
2018,1,11,133,1740,1715,1835,1815,97,20,25,MCO,BNA,616,YES
2018,1,11,2881,643,630,733,725,94,8,13,MCO,BNA,616,NO
2018,1,11,2771,656,650,938,925,147,13,6,MCO,BUF,1011,NO
2018,1,11,3288,1931,1910,2155,2145,133,10,21,MCO,BUF,1011,NO
2018,1,11,3328,730,720,940,925,117,15,10,MCO,BWI,787,YES
2018,1,11,3408,1727,1710,1929,1920,109,9,17,MCO,BWI,787,NO
2018,1,11,3643,1914,1755,2122,2005,113,77,79,MCO,BWI,787,YES
2018,1,11,286,1346,1335,1554,1540,111,14,11,MCO,BWI,787,NO
2018,1,11,5181,1506,1500,1730,1705,115,25,6,MCO,BWI,787,YES
2018,1,11,6499,1035,1025,1248,1230,118,18,10,MCO,BWI,787,YES
2018,1,11,1160,1124,1110,1350,1335,130,15,14,MCO,CLE,895,YES
2018,1,11,1601,1928,1910,2143,2125,113,18,18,MCO,CMH,802,YES
2018,1,11,6461,1336,1330,1544,1545,114,-1,6,MCO,CMH,802,NO
2018,1,11,606,1544,1525,1744,1740,225,4,19,MCO,DEN,1545,NO
2018,1,11,7389,1109,1055,1403,1335,147,28,14,MCO,DTW,957,YES
2018,1,11,220,1654,1625,1922,1905,137,17,29,MCO,DTW,957,YES
2018,1,11,654,2103,2055,2158,2155,39,3,8,MCO,FLL,178,NO
2018,1,11,6119,1957,1850,2053,1950,41,63,67,MCO,FLL,178,YES
2018,1,11,5456,1012,950,1113,1050,39,23,22,MCO,FLL,178,YES
2018,1,11,205,1713,1700,1810,1800,39,10,13,MCO,FLL,178,NO
2018,1,11,4494,622,615,750,755,132,-5,7,MCO,HOU,848,NO
2018,1,11,5370,1509,1420,1629,1600,130,29,49,MCO,HOU,848,YES
2018,1,11,1709,1100,1040,1228,1220,134,8,20,MCO,HOU,848,NO
2018,1,11,828,1806,1740,1942,1920,134,22,26,MCO,HOU,848,YES
2018,1,11,1632,2105,2045,2234,2225,131,9,20,MCO,HOU,848,NO
2018,1,11,1725,809,800,1026,1010,120,16,9,MCO,IAD,758,YES
2018,1,11,168,1234,1220,1447,1425,111,22,14,MCO,IAD,758,YES
2018,1,11,1315,1912,1840,2149,2105,126,44,32,MCO,IND,828,YES
2018,1,11,1336,2100,2030,2324,2255,131,29,30,MCO,ISP,972,YES
2018,1,11,1619,1602,1550,1829,1815,134,14,12,MCO,ISP,972,NO
2018,1,11,1686,1942,1840,2205,2105,130,60,62,MCO,ISP,972,YES
2018,1,11,345,1510,1355,1738,1620,135,78,75,MCO,ISP,972,YES
2018,1,11,454,1642,1610,1728,1705,91,23,32,MCO,JAN,587,YES
2018,1,12,57,1024,1015,1236,1230,291,6,9,MCO,LAS,2039,NO
2018,1,12,24,1243,1155,1439,1400,156,39,48,MCO,MCI,1072,YES
2018,1,12,1279,1629,1620,1821,1825,157,-4,9,MCO,MCI,1072,NO
2018,1,12,1836,642,630,839,830,162,9,12,MCO,MCI,1072,NO
2018,1,12,1361,1812,1705,2001,1855,150,66,67,MCO,MDW,989,YES
2018,1,12,327,1840,1805,2022,1955,140,27,35,MCO,MDW,989,YES
2018,1,12,1492,622,615,817,805,152,12,7,MCO,MDW,989,NO
2018,1,12,1554,1055,935,1255,1125,149,90,80,MCO,MDW,989,YES
2018,1,12,4556,2206,2105,2338,2250,138,48,61,MCO,MDW,989,YES
2018,1,12,6071,1801,1745,2047,2035,153,12,16,MCO,MHT,1142,NO
2018,1,12,1252,636,630,930,915,154,15,6,MCO,MHT,1142,YES
2018,1,12,3323,2108,2045,2352,2330,148,22,23,MCO,MHT,1142,YES
2018,1,12,3601,749,735,843,830,90,13,14,MCO,MSY,550,NO
2018,1,12,3551,1930,1920,2014,2015,85,-1,10,MCO,MSY,550,NO
2018,1,12,5572,956,945,1149,1135,96,14,11,MCO,ORF,655,NO
2018,1,12,1312,1524,1500,1714,1650,92,24,24,MCO,ORF,655,YES
2018,1,12,269,1733,1715,1957,1950,124,7,18,MCO,PHL,861,NO
2018,1,12,4506,1421,1415,1643,1645,129,-2,6,MCO,PHL,861,NO
2018,1,12,5337,1137,1115,1410,1340,134,30,22,MCO,PHL,861,YES
2018,1,12,562,1350,1250,1611,1520,128,51,60,MCO,PHL,861,YES
2018,1,12,416,1730,1620,2028,1920,276,68,70,MCO,PHX,1848,YES
2018,1,12,1403,2041,2035,2251,2255,111,-4,6,MCO,PIT,834,NO
2018,1,12,107,1233,1225,1449,1440,122,9,8,MCO,PIT,834,NO
2018,1,12,4681,645,635,921,915,139,6,10,MCO,PVD,1073,NO
2018,1,12,1754,2014,2000,2143,2140,77,3,14,MCO,RDU,534,NO
2018,1,12,1789,1005,955,1139,1130,82,9,10,MCO,RDU,534,NO
2018,1,12,1966,1554,1540,1732,1720,77,12,14,MCO,RDU,534,NO
2018,1,12,2351,1013,955,1100,1045,35,15,18,MCO,RSW,133,YES
2018,1,12,137,2143,2105,2227,2150,30,37,38,MCO,RSW,133,YES
2018,1,12,1125,1323,1315,1409,1405,31,4,8,MCO,RSW,133,NO
2018,1,12,1165,1803,1755,1855,1845,33,10,8,MCO,RSW,133,NO
2018,1,12,1581,1518,1505,1714,1710,161,4,13,MCO,SAT,1040,NO
2018,1,12,2253,951,945,1154,1155,107,-1,6,MCO,SDF,718,NO
2018,1,12,504,1440,1425,1655,1635,105,20,15,MCO,SDF,718,YES
2018,1,12,99,1314,1250,1438,1425,131,13,24,MCO,STL,880,NO
2018,1,12,962,752,745,919,925,135,-6,7,MCO,STL,880,NO
2018,1,12,2006,2230,2035,2346,2210,122,96,115,MCO,STL,880,YES
2018,1,12,828,1629,1535,1753,1710,127,43,54,MCO,STL,880,YES
2018,1,12,978,1625,1550,1821,1800,158,21,35,MDW,ABQ,1121,YES
2018,1,12,985,1051,1020,1341,1305,97,36,31,MDW,ALB,717,YES
2018,1,13,1275,2106,1925,2,2215,90,107,101,MDW,ALB,717,YES
2018,1,13,2384,759,745,1024,1030,128,-6,14,MDW,AUS,972,NO
2018,1,13,1610,2033,1905,2249,2150,125,59,88,MDW,AUS,972,YES
2018,1,13,1866,1930,1900,2228,2200,100,28,30,MDW,BDL,777,YES
2018,1,13,1919,1423,1350,1720,1645,100,35,33,MDW,BDL,777,YES
2018,1,13,2522,1037,1015,1200,1155,72,5,22,MDW,BHM,570,NO
2018,1,13,2512,2238,1945,8,2125,81,163,173,MDW,BHM,570,YES
2018,1,13,2572,1815,1755,1923,1915,54,8,20,MDW,BNA,395,NO
2018,1,13,4531,830,800,939,920,56,19,30,MDW,BNA,395,YES
2018,1,13,4655,1247,1210,1358,1325,60,33,37,MDW,BNA,395,YES
2018,1,13,5123,1547,1540,1659,1700,55,-1,7,MDW,BNA,395,NO
2018,1,13,582,2156,2035,2309,2155,60,74,81,MDW,BNA,395,YES
2018,1,13,439,2221,2110,2332,2225,54,67,71,MDW,BNA,395,YES
2018,1,13,2958,638,615,801,730,55,31,23,MDW,BNA,395,YES
2018,1,13,3432,839,820,1058,1040,65,18,19,MDW,BUF,468,YES
2018,1,13,3613,1332,1255,1546,1515,66,31,37,MDW,BUF,468,YES
2018,1,13,3568,2057,1955,2321,2215,65,66,62,MDW,BUF,468,YES
2018,1,13,5348,2334,1950,157,2235,73,202,224,MDW,BWI,611,YES
2018,1,13,5256,1338,1300,1617,1545,88,32,38,MDW,BWI,611,YES
2018,1,13,4747,1533,1515,1812,1800,87,12,18,MDW,BWI,611,NO
2018,1,13,5464,1727,1715,2012,2000,90,12,12,MDW,BWI,611,NO
2018,1,13,5608,904,850,1145,1135,88,10,14,MDW,BWI,611,NO
2018,1,13,5636,1110,1035,1348,1320,86,28,35,MDW,BWI,611,YES
2018,1,13,6571,2245,2125,115,5,78,70,80,MDW,BWI,611,YES
2018,1,13,6573,1847,1825,2052,2035,52,17,22,MDW,CLE,307,YES
2018,1,13,6616,2214,2105,17,2310,48,67,69,MDW,CLE,307,YES
2018,1,13,612,929,820,1200,1025,50,95,69,MDW,CLE,307,YES
2018,1,13,940,1202,1135,1403,1345,47,18,27,MDW,CLE,307,YES
2018,1,13,6368,1527,1410,1735,1620,48,75,77,MDW,CLE,307,YES
2018,1,13,101,1901,1600,2113,1815,54,178,181,MDW,CLE,307,YES
2018,1,13,762,2017,2000,2215,2205,43,10,17,MDW,CMH,284,NO
2018,1,13,5249,2316,2135,106,2335,39,91,101,MDW,CMH,284,YES
2018,1,13,207,637,615,838,815,49,23,22,MDW,CMH,284,YES
2018,1,13,1931,1628,1620,1832,1825,47,7,8,MDW,CMH,284,NO
2018,1,13,732,1349,1325,1549,1530,50,19,24,MDW,CMH,284,YES
2018,1,13,698,1758,1730,1957,1935,48,22,28,MDW,CMH,284,YES
2018,1,13,799,2114,2025,2246,2155,128,51,49,MDW,DEN,895,YES
2018,1,13,687,1245,1220,1405,1355,128,10,25,MDW,DEN,895,NO
2018,1,13,823,946,930,1109,1105,127,4,16,MDW,DEN,895,NO
2018,1,13,603,643,630,817,805,125,12,13,MDW,DEN,895,NO
2018,1,14,885,1526,1425,1650,1600,129,50,61,MDW,DEN,895,YES
2018,1,14,1192,1805,1705,1930,1845,128,45,60,MDW,DEN,895,YES
2018,1,14,1568,1238,1200,1447,1405,53,42,38,MDW,DTW,229,YES
2018,1,14,460,819,800,1016,1000,45,16,19,MDW,DTW,229,YES
2018,1,14,269,1908,1825,2108,2030,42,38,43,MDW,DTW,229,YES
2018,1,14,1186,1656,1610,1857,1820,43,37,46,MDW,DTW,229,YES
2018,1,14,1390,1015,955,1218,1200,52,18,20,MDW,DTW,229,YES
2018,1,14,2420,1452,1405,1650,1610,46,40,47,MDW,DTW,229,YES
2018,1,14,545,2223,2125,18,2325,36,53,58,MDW,DTW,229,YES
2018,1,14,955,1317,1305,1709,1700,152,9,12,MDW,FLL,1166,NO
2018,1,14,2129,1801,1735,2142,2130,148,12,26,MDW,FLL,1166,NO
2018,1,14,1518,939,925,1324,1325,151,-1,14,MDW,FLL,1166,NO
2018,1,14,1588,2130,1955,111,2350,142,81,95,MDW,FLL,1166,YES
2018,1,14,4468,705,630,1055,1030,151,25,35,MDW,FLL,1166,YES
2018,1,14,5534,707,640,934,925,133,9,27,MDW,HOU,937,NO
2018,1,14,1338,2106,2015,2329,2300,123,29,51,MDW,HOU,937,YES
2018,1,14,3205,916,820,1142,1105,130,37,56,MDW,HOU,937,YES
2018,1,14,3173,1445,1415,1710,1700,129,10,30,MDW,HOU,937,NO
2018,1,14,470,1149,1115,1416,1400,135,16,34,MDW,HOU,937,YES
2018,1,14,742,1720,1710,1944,1955,130,-11,10,MDW,HOU,937,NO
2018,1,14,4762,2217,2110,47,2350,73,57,67,MDW,IAD,577,YES
2018,1,14,4716,1544,1405,1825,1650,81,95,99,MDW,IAD,577,YES
2018,1,14,5616,1939,1915,2216,2155,78,21,24,MDW,IAD,577,YES
2018,1,14,1026,647,640,931,915,84,16,7,MDW,IAD,577,YES
2018,1,14,1481,1724,1655,1913,1850,31,23,29,MDW,IND,162,YES
2018,1,14,344,2212,2105,7,2255,36,72,67,MDW,IND,162,YES
2018,1,14,4624,1410,1255,1609,1445,32,84,75,MDW,IND,162,YES
2018,1,14,6372,725,715,906,905,27,1,10,MDW,IND,162,NO
2018,1,14,200,1033,905,1342,1205,114,97,88,MDW,ISP,765,YES
2018,1,14,206,1620,1550,1924,1900,110,24,30,MDW,ISP,765,YES
2018,1,14,1515,1308,1245,1615,1555,113,20,23,MDW,ISP,765,YES
2018,1,14,1982,1910,1845,2201,2150,98,11,25,MDW,ISP,765,NO
2018,1,14,525,2241,1845,25,2045,90,220,236,MDW,JAN,666,YES
2018,1,14,871,830,730,1010,925,87,45,60,MDW,JAN,666,YES
2018,1,14,343,2207,2100,6,2300,219,66,67,MDW,LAS,1521,YES
2018,1,14,598,1713,1705,1901,1905,219,-4,8,MDW,LAS,1521,NO
2018,1,14,127,1038,1030,1230,1230,217,0,8,MDW,LAS,1521,NO
2018,1,14,387,1601,1550,1828,1750,219,38,11,MDW,LAS,1521,YES
2018,1,14,1079,2015,2005,2206,2205,214,1,10,MDW,LAS,1521,NO
2018,1,14,1207,1216,1200,1401,1400,215,1,16,MDW,LAS,1521,NO
2018,1,15,1343,650,615,840,815,216,25,35,MDW,LAS,1521,YES
2018,1,15,1635,850,740,1046,940,220,66,70,MDW,LAS,1521,YES
2018,1,15,2379,1517,1500,1714,1700,222,14,17,MDW,LAS,1521,NO
2018,1,15,2272,853,830,1048,1030,223,18,23,MDW,LAS,1521,YES
2018,1,15,124,2011,1925,2205,2125,218,40,46,MDW,LAS,1521,YES
2018,1,15,70,1508,1430,1700,1630,220,30,38,MDW,LAS,1521,YES
2018,1,15,966,732,655,957,925,243,32,37,MDW,LAX,1750,YES
2018,1,15,891,2116,2100,2352,2330,249,22,16,MDW,LAX,1750,YES
2018,1,15,2234,1533,1500,1802,1730,256,32,33,MDW,LAX,1750,YES
2018,1,15,2480,1243,1140,1505,1415,249,50,63,MDW,LAX,1750,YES
2018,1,15,2180,1414,1400,1641,1630,252,11,14,MDW,LAX,1750,NO
2018,1,15,5221,1748,1735,2024,2010,259,14,13,MDW,LAX,1750,NO
2018,1,15,308,1600,1500,1735,1645,78,50,60,MDW,LIT,544,YES
2018,1,15,3609,746,715,904,840,62,24,31,MDW,MCI,405,YES
2018,1,15,3634,1113,1040,1229,1205,64,24,33,MDW,MCI,405,YES
2018,1,15,969,1832,1720,1952,1845,66,67,72,MDW,MCI,405,YES
2018,1,15,6557,1422,1245,1546,1410,64,96,97,MDW,MCI,405,YES
2018,1,15,6564,2201,2135,2319,2300,64,19,26,MDW,MCI,405,YES
2018,1,15,4418,915,845,1034,1010,63,24,30,MDW,MCI,405,YES
2018,1,15,6230,950,925,1107,1050,64,17,25,MDW,MCI,405,YES
2018,1,15,3272,1947,1935,2110,2100,65,10,12,MDW,MCI,405,NO
2018,1,15,104,1620,1505,1737,1630,61,67,75,MDW,MCI,405,YES
2018,1,15,7396,1714,1620,1832,1745,64,47,54,MDW,MCI,405,YES
2018,1,15,1592,1333,1300,1650,1630,125,20,33,MDW,MCO,989,YES
2018,1,15,195,621,615,948,945,128,3,6,MDW,MCO,989,NO
2018,1,15,649,2059,2005,19,2335,127,44,54,MDW,MCO,989,YES
2018,1,15,674,1414,1400,1737,1730,127,7,14,MDW,MCO,989,NO
2018,1,15,835,825,805,1142,1135,124,7,20,MDW,MCO,989,NO
2018,1,15,572,1120,1020,1435,1350,126,45,60,MDW,MCO,989,YES
2018,1,15,577,1804,1710,2129,2040,126,49,54,MDW,MCO,989,YES
2018,1,15,5628,2124,1935,48,2305,126,103,109,MDW,MCO,989,YES
2018,1,15,4570,2143,2015,37,2315,100,82,88,MDW,MHT,838,YES
2018,1,15,660,645,635,957,935,109,22,10,MDW,MHT,838,YES
2018,1,15,1231,1849,1805,2146,2110,106,36,44,MDW,MHT,838,YES
2018,1,15,401,1417,1345,1717,1645,105,32,32,MDW,MHT,838,YES
2018,1,15,433,1103,1040,1359,1340,106,19,23,MDW,MHT,838,YES
2018,1,15,567,1413,1400,1631,1620,109,11,13,MDW,MSY,825,NO
2018,1,15,595,954,905,1240,1150,265,50,49,MDW,OAK,1844,YES
2018,1,15,148,1412,1155,1659,1435,272,144,137,MDW,OAK,1844,YES
2018,1,15,330,2117,2010,11,2250,265,81,67,MDW,OAK,1844,YES
2018,1,16,1381,1443,1330,1743,1615,272,88,73,MDW,OAK,1844,YES
2018,1,16,157,1020,955,1137,1120,68,17,25,MDW,OMA,423,YES
2018,1,16,499,1429,1235,1547,1400,63,107,114,MDW,OMA,423,YES
2018,1,16,573,1841,1735,2004,1900,68,64,66,MDW,OMA,423,YES
2018,1,16,23,709,700,829,825,66,4,9,MDW,OMA,423,NO
2018,1,16,1099,2239,2115,2358,2240,67,78,84,MDW,OMA,423,YES
2018,1,16,929,1741,1600,1901,1725,66,96,101,MDW,OMA,423,YES
2018,1,16,1285,1340,1325,1627,1620,98,7,15,MDW,ORF,704,NO
2018,1,16,418,2041,1915,2327,2210,92,77,86,MDW,ORF,704,YES
2018,1,16,783,855,835,1116,1105,247,11,20,MDW,PDX,1751,NO
2018,1,16,1984,1921,1835,2142,2105,244,37,46,MDW,PDX,1751,YES
2018,1,16,2114,1548,1540,1834,1850,91,-16,8,MDW,PHL,668,NO
2018,1,16,2283,1305,1245,1558,1545,94,13,20,MDW,PHL,668,NO
2018,1,16,2370,2047,1845,2331,2145,90,106,122,MDW,PHL,668,YES
2018,1,16,1598,1812,1715,2054,2025,86,29,57,MDW,PHL,668,YES
2018,1,16,1809,618,600,912,855,95,17,18,MDW,PHL,668,YES
2018,1,16,1872,955,935,1242,1230,93,12,20,MDW,PHL,668,NO
2018,1,16,2549,2205,2135,43,25,84,18,30,MDW,PHL,668,YES
2018,1,16,3261,833,815,1114,1105,207,9,18,MDW,PHX,1444,NO
2018,1,16,3929,656,645,946,940,205,6,11,MDW,PHX,1444,NO
2018,1,16,4306,1608,1510,1902,1805,215,57,58,MDW,PHX,1444,YES
2018,1,16,295,2126,2010,24,2300,215,84,76,MDW,PHX,1444,YES
2018,1,16,711,1757,1725,2043,2020,212,23,32,MDW,PHX,1444,YES
2018,1,16,1246,1310,1245,1555,1540,209,15,25,MDW,PHX,1444,YES
2018,1,16,1108,2234,2130,118,15,212,63,64,MDW,PHX,1444,YES
2018,1,16,2913,1038,1010,1322,1300,208,22,28,MDW,PHX,1444,YES
2018,1,16,3649,2146,2050,2350,2305,52,45,56,MDW,PIT,402,YES
2018,1,16,2604,750,730,1002,950,59,12,20,MDW,PIT,402,NO
2018,1,16,379,1542,1515,1805,1730,64,35,27,MDW,PIT,402,YES
2018,1,16,5381,1147,1115,1402,1330,60,32,32,MDW,PIT,402,YES
2018,1,16,4553,1852,1755,2059,2010,57,49,57,MDW,PIT,402,YES
2018,1,16,5186,2154,2030,50,2335,104,75,84,MDW,PVD,842,YES
2018,1,16,5581,1253,1235,1550,1540,108,10,18,MDW,PVD,842,NO
2018,1,16,6588,1853,1815,2153,2120,105,33,38,MDW,PVD,842,YES
2018,1,16,1534,1555,1515,1834,1805,85,29,40,MDW,RDU,632,YES
2018,1,16,5764,1229,1210,1511,1455,88,16,19,MDW,RDU,632,YES
2018,1,16,114,2103,2020,2340,2300,81,40,43,MDW,RDU,632,YES
2018,1,16,675,726,705,957,950,79,7,21,MDW,RDU,632,NO
2018,1,16,5297,1523,1435,1734,1650,238,44,48,MDW,RNO,1680,YES
2018,1,16,410,2058,1955,38,2340,143,58,63,MDW,RSW,1105,YES
2018,1,17,700,1138,915,1517,1305,144,132,143,MDW,RSW,1105,YES
2018,1,17,1926,1341,1240,1602,1505,249,57,61,MDW,SAN,1728,YES
2018,1,17,1119,720,630,934,855,243,39,50,MDW,SAN,1728,YES
2018,1,17,474,914,820,1129,1045,244,44,54,MDW,SAN,1728,YES
2018,1,17,129,1457,1430,1725,1655,258,30,27,MDW,SAN,1728,YES
2018,1,17,1349,1933,1835,2202,2100,253,62,58,MDW,SAN,1728,YES
2018,1,17,1543,822,750,1048,1045,136,3,32,MDW,SAT,1036,NO
2018,1,17,2220,2112,1845,2346,2140,134,126,147,MDW,SAT,1036,YES
2018,1,17,240,2241,2055,48,2300,53,108,106,MDW,SDF,271,YES
2018,1,17,576,638,625,843,830,43,13,13,MDW,SDF,271,NO
2018,1,17,724,1835,1755,2035,2000,44,35,40,MDW,SDF,271,YES
2018,1,17,475,1424,1355,1620,1600,42,20,29,MDW,SDF,271,YES
2018,1,17,1467,1110,1055,1307,1300,46,7,15,MDW,SDF,271,NO
2018,1,17,1441,2140,2000,2,2230,242,92,100,MDW,SEA,1733,YES
2018,1,17,2005,1110,1040,1323,1310,243,13,30,MDW,SEA,1733,NO
2018,1,17,2290,824,755,1049,1025,247,24,29,MDW,SEA,1733,YES
2018,1,17,1864,2131,1915,29,2205,274,144,136,MDW,SFO,1855,YES
2018,1,17,5579,1736,1305,2031,1555,268,276,271,MDW,SFO,1855,YES
2018,1,17,3443,1319,950,1615,1240,267,215,209,MDW,SFO,1855,YES
2018,1,17,4758,824,735,1059,1020,260,39,49,MDW,SJC,1838,YES
2018,1,17,3460,1900,1815,2141,2100,265,41,45,MDW,SJC,1838,YES
2018,1,17,665,1024,925,1245,1155,186,50,59,MDW,SLC,1258,YES
2018,1,17,1056,1725,1640,1948,1910,185,38,45,MDW,SLC,1258,YES
2018,1,17,4577,2052,1930,2319,2200,253,79,82,MDW,SMF,1790,YES
2018,1,17,1718,840,825,1116,1055,253,21,15,MDW,SMF,1790,YES
2018,1,17,1943,1138,1000,1235,1105,46,90,98,MDW,STL,251,YES
2018,1,17,1946,1802,1755,1900,1900,46,0,7,MDW,STL,251,NO
2018,1,17,795,2208,2125,2259,2225,40,34,43,MDW,STL,251,YES
2018,1,17,692,1934,1855,2037,2000,45,37,39,MDW,STL,251,YES
2018,1,17,1170,634,625,740,725,46,15,9,MDW,STL,251,YES
2018,1,17,653,822,805,921,910,46,11,17,MDW,STL,251,NO
2018,1,17,890,1754,1655,1853,1800,49,53,59,MDW,STL,251,YES
2018,1,17,832,1355,1305,1451,1410,44,41,50,MDW,STL,251,YES
2018,1,17,1284,1806,1740,2126,2115,127,11,26,MDW,TPA,997,NO
2018,1,17,1748,911,845,1232,1220,126,12,26,MDW,TPA,997,NO
2018,1,17,1305,1412,1350,1730,1720,126,10,22,MDW,TPA,997,NO
2018,1,17,1285,2221,2050,135,20,122,75,91,MDW,TPA,997,YES
2018,1,17,1562,634,620,952,950,125,2,14,MDW,TPA,997,NO
2018,1,17,548,1841,1625,2200,2000,126,120,136,MDW,TPA,997,YES
2018,1,17,558,1100,1040,1414,1410,124,4,20,MDW,TPA,997,NO
2018,1,18,560,1149,1105,1424,1350,202,34,44,MDW,TUS,1440,YES
2018,1,18,569,2015,1845,2301,2130,210,91,90,MDW,TUS,1440,YES
2018,1,18,662,1216,1150,1329,1325,61,4,26,MHT,BWI,377,NO
2018,1,18,709,736,720,854,855,65,-1,16,MHT,BWI,377,NO
2018,1,18,2476,1044,1010,1155,1145,61,10,34,MHT,BWI,377,NO
2018,1,18,1332,2211,2130,2327,2300,64,27,41,MHT,BWI,377,YES
2018,1,18,2135,1512,1445,1656,1620,69,36,27,MHT,BWI,377,YES
